,DMG,DMGCPI,DMG2000,DMGCP2000,IS2000,HOURS00,DMG2010,DMGCP2010,IS2010,HOURS10,DMG2020,DMGCP2020,IS2020,HOURS20,POP2000,PNW2000,MICPI2000,MGRCP2000,POP2010,PNW2010,MICPI2010,MGRCP2010,POP2020,PNW2020,MICPI2020,MGRCP2020,AG01,FOR01,URB01,WAT01,AG11,FOR11,URB11,WAT11,AG21,FOR21,URB21,WAT21,ELEV,TMP2000,PCP2000,SNW2000,TMP2010,PCP2010,SNW2010,TMP2020,PCP2020,SNW2020,DMGPOP2000,DMGPOP2010,DMGPOP2020,FIPS,County_low
MONROE,-0.6237414217977754,-0.5769923366115606,-0.27565754936085074,-0.2754994180242638,-0.24275885161376168,-0.3282908175781926,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.5219932899340964,1.3012457448698906,-1.471416353785958,-2.008697858390571,-0.546057769983413,1.3082922945981128,-0.8649509845500799,-0.8521175340429576,-0.5264879029220181,1.285421195167716,-0.7120083712082463,-1.5461761570444754,0.8467622884809882,-1.0086214987884055,-0.8447721699157069,0.07074436937564363,0.8605494847582693,-0.9850030891133921,-0.8140531911851767,0.22494158019020932,0.8700684505028752,-0.9649144904593937,-0.8430390054402942,0.1654976749434602,-0.9038290762274128,0.6386891884723388,0.23555176415275544,-0.8197239508756683,0.6385720776509383,0.2761919542873604,-0.7687578540098128,0.6339611593558772,0.4075630515339758,-0.7313544557232303,-0.25984119503824876,-0.4821514568683631,-0.14802211380700797,47.0,Monroe
MONTGOMERY,-0.6080795074951274,-0.565073665392465,-0.27565754936085074,-0.2754994180242638,-0.24275885161376168,0.11049399327965916,-0.5961384858034662,-0.5979319793972546,0.3612474614560961,-0.5530223240067111,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,0.8692359181502715,-0.5427362427609207,-1.0431557498878619,-0.14579334235885494,-1.2694104957872177,-0.5222820617079847,-0.9116337608816972,0.12448393008304252,-0.21815503773619882,-0.4998909508398618,-0.9457953257059761,-0.3376288844023068,-1.0692807757831484,-1.000867752743901,0.3546256270422641,-0.5189351519483287,0.012241971776516005,-0.9861721762660689,0.3451593053608871,-0.5294799229944294,0.013647043879609267,-0.9851993910597673,0.4199100771029588,-0.558828172787362,0.047483995762652706,1.0205979689069533,-0.14189369012427072,-0.11315712981019022,0.029956307526986217,-0.17027178973529933,0.3803963443342911,0.0016730389526929967,-0.09636744934899535,-0.4367346664042619,-0.09350150466991856,-0.25984119503824876,-0.4446860920907648,-0.14802211380700797,41.0,Montgomery
NEVADA,0.7705169936779506,0.8853266820033378,1.2601722381718579,1.2603795047868782,2.033105382265255,2.4569954931626707,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.5281401114358015,0.7817815057758721,-0.4798897275155562,-0.9448453122052584,-0.5309891596563853,0.7446460097738778,0.584646135634415,0.26743325730727535,-0.5026374610252001,0.6606299020138316,-0.5049807708769829,0.7606666174289191,-0.9371014751385245,-0.6109526450765066,-0.5711998206448053,-0.9433803679344788,-0.94163906884038,-0.6404403941751727,-0.5675732975130375,-0.9637660186328424,-0.9321901728883271,-0.7204660758020576,-0.6142777292756365,-0.9879653410523279,-0.6002615954382513,1.2080041546944862,1.3936466047046225,-0.7762863300683689,1.2032438163762107,0.9853119401215115,-1.1308534800148962,1.2164110323549326,1.171489144291553,-0.9567688014621711,2.109202908119462,-0.4821514568683631,-0.14802211380700797,61.0,Nevada
NEWTON,-0.621131102747334,-0.5748512797097347,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,-0.8621456707885788,-0.6178856289001138,-0.6172441817391544,0.3612474614560961,1.0649131332771398,-0.19611613513818407,-0.19611613513818402,2.65664511554336,1.999950092317254,-0.5558316450906402,-0.9331260223442128,-0.9850416299526241,-1.0169709085568057,-0.5428414746187998,-1.006223513209376,-1.2997784169868274,-2.173996781661305,-0.5197636883303275,-1.144014319218395,-0.5604443985519368,-1.0581901855212572,-1.0696904345384306,3.0197886102235345,-0.5419236728967659,-1.0424213684207104,-1.044530206468655,3.0736275707664062,-0.5587497215382812,-1.083191444968023,-1.0433405123741468,3.1051254331884084,-0.5765920947147539,-1.1219864544251565,2.7933997802264816,-2.0665342970678804,-0.5850487166058957,2.124162320037604,-2.04877496852756,-0.5486348822986326,1.7163918212189742,-2.033381696586506,-0.9260645214432384,2.574875205872553,-0.25984119503824876,-0.4744864202439462,-0.14802211380700797,12.0,Newton
OUACHITA,-0.6237414217977754,-0.5769923366115606,-0.27565754936085074,-0.2754994180242638,0.5158625596792439,0.2501073421889756,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,0.37626770265237425,-0.14093147269126777,1.238737737289372,0.06487744197573396,-0.6563429267990726,-0.22672051032891202,1.2660111124845075,-0.6417636975878976,-0.9870031715550339,-0.2762871388542086,1.2031331831642949,-0.7338368781397263,-0.9472842829023442,-1.3423169113330413,-0.8927497271742688,0.18745669021589717,-0.5359332328565259,-1.323446504554633,-0.8906933408520299,0.08841378506249566,-0.5486992458678085,-1.3098366113333022,-0.9218045872754383,-0.017659527747746945,-0.515951776430023,-0.8690877920115174,1.3624567593464079,1.1642033721918286,-0.8673223022049181,1.3387347851388336,1.1511359124462286,-1.2185888967633363,1.3518476900890024,1.1833239993338067,-0.8907655802454708,-0.25984119503824876,-0.4821514568683631,-0.14802211380700797,66.0,Ouachita
PERRY,-0.2687380309377552,-0.2780753274988552,-0.27565754936085074,-0.2754994180242638,0.5158625596792439,0.2899968704487803,-0.030712765290625672,-0.03106875557375394,0.3612474614560961,0.3458307078176505,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.5229183968490688,-1.0431557498878619,0.4637779923136188,0.29932122485891877,-0.5052587967394793,-0.9541826357262051,1.4911829151101539,1.6567553236816608,-0.47566167995196273,-1.0770663027120002,0.1787045405618062,-0.24857709640319053,-0.8141043699031449,-0.16479092328637496,-0.3861726121921775,-0.20754428742713354,-0.8090267791505044,-0.2155512679990802,-0.41048830192613517,-0.2025135773779763,-0.815117112168424,-0.2727077721776225,-0.4413692386373467,-0.20747754860639298,0.20180483597269389,0.02457737340422452,-0.3741732888480042,-0.16429887477624824,0.034489456928237495,-0.1515366537917053,0.14538857715844894,0.05550064430284099,-0.8106201500910265,-0.2079650935875134,-0.25984119503824876,0.3712889677347997,-0.14802211380700797,39.0,Perry
PHILLIPS,-0.6237066175437694,-0.5769539300304858,-0.2756192111235184,-0.2754590794540756,-1.7600016741997728,-1.21117904306187,-0.6222350575194434,-0.6214730787657584,0.3612474614560961,0.4177389503635994,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,0.5934343174091571,-0.1891398219270486,2.487114668727745,-1.5632413369578817,-0.620280128623299,-0.3042492212449761,2.5434345899712563,-1.3135660486138352,-0.05629227272170779,-0.3722887190106919,2.4110945688019823,-1.3591755515541202,-0.8252877900215388,1.5764774625282247,-1.022068677751714,-0.6413577954078694,1.1871469156159002,1.5856988998092905,-0.9990539727712686,-0.631323762487598,1.324884440111507,1.588420687789577,-0.9244922714273547,-0.6656601098222061,1.2571843937923228,-0.9146229944957349,0.750070883441681,1.2153066232346845,-0.9766093790006093,0.726372486706584,0.5633265830588748,-1.088536631948158,0.7579894694436822,0.40923380604568366,-0.7625544555184082,-0.25981777247832233,-0.4821514568683631,-0.14802211380700797,58.0,Phillips
PIKE,-0.61330014559601,-0.5690465557988301,-0.27565754936085074,-0.2754994180242638,0.5158625596792439,0.23016257805907328,-0.6048373430421252,-0.6057790125200893,0.3612474614560961,-0.5530223240067111,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.500428019849519,-0.7027381994851898,-0.31204006999680184,-0.4579975368323198,-0.490225725587751,-0.6549193627977965,-0.37514537100064077,-0.46094918525793643,-0.4732624296751154,-0.7059728009200483,-0.08804255986501461,-0.2818488671888647,-0.916021453114927,-0.05372867840295721,-0.053978673704923284,-0.21446290051994163,-0.9310861097410488,-0.1514875084268184,-0.11050212861783963,-0.19753537861351966,-0.942758950188197,-0.269131492004394,-0.17616143648618593,-0.1577098547438609,0.17157932074560683,0.3919901555519483,0.9893530274059902,-0.4944676344833189,0.3567684511239849,1.6203417551790835,-0.6683217123430854,0.4176442616784778,1.321286948919863,-0.8364862665106617,-0.25984119503824876,-0.4611651895967854,-0.14802211380700797,52.0,Pike
POINSETT,-0.5971509717372797,-0.5510477605362452,-0.2526546069614592,-0.2533073852386438,-1.7600016741997728,-1.4006543022959423,-0.6127243069385094,-0.6119619357313987,-0.5127383323892977,-0.12157286873101757,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,1.0712008698740796,-0.2062234629568711,-0.5686911036469551,-0.5724016806363972,-0.8186255185900517,-0.25403236654664996,-0.6459071788491086,-0.46803953908760376,-1.0139802990574487,-0.27131500834626837,-0.650644025637618,-0.4014669707113511,-0.4703889016410174,1.8695008785963318,-1.004203625314205,-0.2987595579209495,-0.28144186573401175,1.879842586974487,-0.980833611070094,-0.3186303275156648,-0.24192416048014104,1.8822032269605042,-0.856893855081453,-0.37128118772552393,-0.384999882538966,-0.7652582028311606,-0.12461443709426209,-0.4204240409196366,-0.23720910474337287,-0.11724562940751995,-0.40702563866638475,0.35640490432287963,-0.1977019353755038,-0.2673458352126678,0.04113852077350186,-0.24653735207750774,-0.47630988186482187,-0.14802211380700797,27.0,Poinsett
POLK,-0.4497201517683537,-0.43018087295391394,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,0.07525824331683169,-0.33227314956414056,-0.3314992057669863,-0.5127383323892977,-0.013710504912094159,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,1.4621007764362888,-0.31692792378189444,-0.7490632421733157,-0.8879498771723358,-0.5481545322717528,-0.3237069197215038,-0.8086522009537924,-0.4235744270905046,-0.3935063665018983,-0.33041233095492895,-0.7131522388738298,-0.6233214814111679,0.10632179197733199,-0.888278462141859,0.5968504327641637,-0.34478485862713154,-0.9246071571641543,-0.8799214846948595,0.5722715676826484,-0.351240738708586,-0.9478344866657293,-0.8496586397865918,0.5939645817138458,-0.33730012567041395,-0.9718728461614375,1.7574362934104433,-0.42424038783962276,0.10400291147132522,0.1595543394499644,-0.4383875036966677,0.4741748938901436,0.0961857171591129,-0.3855074140335712,0.09008299655438166,-0.04379999851368279,-0.25984119503824876,-0.2702574675607065,-0.14802211380700797,40.0,Polk
POPE,0.264637161702422,0.17097312843545223,-0.27565754936085074,-0.2754994180242638,-0.24275885161376168,0.11514777157663639,0.8580204825923774,0.855866887510869,1.23523325530149,1.38850022473391,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,1.6908496106467665,0.386975648854837,-0.7003843326745922,0.689562115524385,0.6419178075287649,0.4064809759839525,-0.6255731139552241,0.837304485199326,0.6586016060922966,0.36663301263440073,-0.44914755775364873,0.3266990718330947,0.561035992714876,-0.48010145481361666,1.0361585292243112,0.09491814842415736,0.028900788900784558,-0.4858503597361091,1.0650435892398147,0.05809034821500561,0.03006455963990787,-0.5145468055323293,1.0945169000731636,0.13173741540569378,0.06492058260499566,0.8467191685190878,-0.9529009630676911,0.31565957648760534,0.27574879081800296,-0.9518561688530199,0.5343632233437727,0.5570217619990241,-0.9015381284991579,-0.1520696530792228,0.3639970452436825,-0.25984119503824876,-0.12095167537306348,-0.14802211380700797,22.0,Pope
PRAIRIE,-0.6167805709965984,-0.5716982548141486,-0.27565754936085074,-0.2754994180242638,1.2744839709722495,-0.009174591499754957,-0.6106365812012312,-0.6110165015712982,-0.5127383323892977,-1.0204259005553793,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.5366922109164347,-0.2879243420852205,0.21349194092480858,-0.9989395094689189,-0.536000183373628,-0.4444825465849833,0.06261193315684507,-1.1488659365695248,-0.5030794281814616,-0.6293673143588236,-0.11948110129462892,-0.015674700903473334,1.1249714795538786,-0.7706890539035941,-0.6495818867924715,1.250283190253646,1.1293252541041452,-0.7427650792125702,-0.6417174956650037,1.4970675537014595,1.1293919385962814,-0.723662484209316,-0.6740768983709918,1.4762182571000306,-0.8401541069451146,0.49710865641794527,-0.36157281879709036,-0.6569887086222166,0.5044042539814584,0.04233053919033533,-0.4862124851025209,0.46864211858679566,0.37516909641033624,-0.7009848988259753,-0.25984119503824876,-0.46403579182757876,-0.14802211380700797,46.0,Prairie
PULASKI,-0.5993784439936563,-0.5584630503206185,-0.27565754936085074,-0.2754994180242638,1.2744839709722495,0.17032828566936623,-0.581640390405701,-0.5848750585851478,-0.5127383323892977,-0.9125635367364558,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,-0.09643162880155652,6.698363391767797,1.085580476915505,2.0751805024902508,2.6614345053720685,6.110411994042875,1.2361727500407083,1.7472881725818175,2.5335119675101585,5.6661980451990726,1.4411042766944735,1.2775433423200535,2.524070469069639,-0.4880497208697483,0.0795163144477784,5.900140940019271,1.5231927648584251,-0.5027800273698927,0.021000438426937783,5.828306717909159,1.576525339415483,-0.5215170288644296,0.0005177319297829719,5.521198980421303,1.597293976132583,-0.49004567505485114,0.3087879966632056,-0.2942413898297631,-0.3872269680061484,0.33090914887611,0.22945381939711154,-0.26451448223791607,0.2887494492306045,0.0026030665220249847,-0.6234096993959142,-0.25984119503824876,-0.48070775742928956,-0.14802211380700797,44.0,Pulaski
RANDOLPH,-0.5567084285824421,-0.5150175155284668,-0.24015634159112312,-0.24124636224291138,-1.0013802629067672,-1.0516209300226511,-0.5642426759283828,-0.5634783041660041,0.3612474614560961,0.058197737633854774,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.3587427563386442,-0.9592174904651157,-0.3376869480897088,-0.530123133183866,-0.37156041926240696,-1.0320183042914373,-0.8204858725529817,-0.7307204602820888,-0.3406722827967103,-0.9778849860282788,-0.10712534265416958,-0.11549001326049485,0.2988756781551423,0.8421077771438878,-0.5441398799615107,-0.6235181631236949,0.30235607069448495,0.8840896148488218,-0.5500573923177442,-0.6200250482189434,0.3471534992329013,0.8667850224450943,-0.4911403244835862,-0.638101080883336,-0.33115290195105607,-0.9942166339547798,-1.1321517713535325,1.0518882831126857,-1.0247620661447867,-0.7428507373661403,1.0031688336018763,-1.0291983692976774,-0.47491351690382655,1.3838765726953024,-0.2309340839422479,-0.43342138166022903,-0.14802211380700797,8.0,Randolph
SALINE,-0.61330014559601,-0.5690512139154424,-0.27565754936085074,-0.2754994180242638,0.5158625596792439,0.0506597008899521,-0.6048373430421252,-0.6057882129740682,-0.5127383323892977,-0.9485176580094303,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,-0.15940994708102352,0.9843891366125302,-0.7344512911598602,3.093956936734366,2.408994918141654,1.2125805501293412,-0.6853969031927479,2.8470241402309995,2.344672074993248,1.314257949282621,-0.364914939581206,3.1921367867628963,2.080446858593987,-1.0610705004237264,0.3199371029654492,1.7524214050082179,-0.5336052815091791,-1.0693068430837482,0.269586151536023,1.8211617579864192,-0.5228189869164832,-1.0765231513019566,0.18973737747786645,1.883276741975245,-0.5507069735879001,0.023683901851901907,0.19633016097233735,-0.15115368517325992,-0.22525680646236784,0.2050903574730696,0.41617123605182993,-0.2022310523620968,0.20650684237040795,-0.14042639614045296,-0.39325586119418515,-0.25984119503824876,-0.47994065166993094,-0.14802211380700797,43.0,Saline
SCOTT,-0.2756988817389321,-0.28336940929626725,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,0.05531347918692933,-0.042311241608837785,-0.04152533276821418,-0.5127383323892977,-0.013710504912094159,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,0.37626770265237425,-0.5067393048027747,-1.0431557498878619,-0.6058342181503646,-0.8727197158537122,-0.49125636167143927,-0.5354306135950281,0.2471938515634076,-0.3260635477458602,-0.47855025100895654,-0.5919846949279611,-0.13581815994145896,-0.3151206379745389,-0.9165804508755381,-0.48068644038898845,-0.707387620335187,-0.9077632244266561,-0.9014591312462225,-0.4933582816916718,-0.6800607732526186,-0.9237877522457308,-0.8911824701798247,-0.42018493306104554,-0.692075650144976,-0.948873785869486,1.132712019309012,-0.32215087537063886,-0.8481441811580703,0.3381109643461915,-0.2844658774772889,-1.0704028842017483,0.61203074165854,-0.251830879573424,-1.307057009470216,0.4192485887509482,-0.25984119503824876,0.2973648979922796,-0.14802211380700797,37.0,Scott
SEARCY,1.1173413848465878,0.8917952422301556,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,-0.981814255567993,2.278833831573361,2.279594809518579,0.3612474614560961,0.9570507694582164,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,0.3979843641280525,-0.5629652473016492,-1.0431557498878619,-1.7542189827568462,-1.7742896702480442,-0.5452403689515224,-1.0031493257090822,-1.0636652253743255,-1.0949116815646942,-0.5102456099294134,-1.047846986763671,-1.1734273133258715,-1.2356396297115184,-0.4874729922428163,2.29610373484458,-0.5226484812430281,-0.996934103582672,-0.4770668038766814,2.245303416971767,-0.5426973432290446,-1.0379089187416792,-0.4844721950568606,2.335038916740898,-0.5578936599269887,-1.072699127352565,1.6970896080929843,-1.454144040798547,-1.576664613084742,1.7491860163284307,-1.4396843320377914,-1.315658750226297,1.3851357095484897,-1.4307301156241523,-1.9242287292559805,2.053829510368916,-0.25984119503824876,4.862766699294985,-0.14802211380700797,13.0,Searcy
SEBASTIAN,-0.6028588693942447,-0.560841722245574,-0.27565754936085074,-0.2754994180242638,-0.24275885161376168,-0.10457704658778784,-0.587439628564807,-0.5895732796469667,0.3612474614560961,1.0649131332771398,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,-0.036348865385513275,1.6328274102138087,0.008699606742153004,1.1063238845341155,0.6599492066166518,1.5435568896944594,0.1238286927107653,0.7754324882731304,0.4832502773265971,1.3834415937788174,0.3486891566417257,0.5839734239688957,0.7495760271670276,-0.3267363578924178,0.28924981668893573,2.7252916723032308,-0.09448635372444442,-0.3339315545281961,0.2675617415418071,2.5313806608937615,-0.07724149531100409,-0.31443154215061253,0.2830923848741903,2.4716573343507227,-0.05904769080470315,0.304227784328234,-0.07953645822689975,-1.0504493455655095,-0.03696423569099839,-0.005115806566471028,-2.0131174166834893,0.41207228613120367,-0.0261132371644114,-1.3132982799265356,-0.17989540352907826,-0.25984119503824876,-0.4783211567645373,-0.14802211380700797,29.0,Sebastian
SEVIER,6.512870862108804,6.907435021275114,7.585598015631209,7.585421545157492,1.2744839709722495,2.4470231110977196,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.4088629931987012,0.1056755496851622,0.24875639830255497,0.11900723398005279,-0.387748513611372,0.505911605896676,-0.10335668255325656,-0.5149034402627671,-0.3837956496147821,0.7951058044171464,0.5831497067261988,-0.514751262688582,-0.5301787150357038,-0.19883486536252776,-0.19931904285480131,0.34967195592846656,-0.5573684623310017,-0.2857292316505351,-0.20482979911442709,0.23497245108109746,-0.5539142261728437,-0.4140356808700902,-0.22003966006756034,0.4047663025565922,-0.24401179171902643,0.727928509934658,0.9704907075509943,-0.6391500268233339,0.7236583389713896,1.13522830870284,-0.8827920460567167,0.7390248603602395,1.577750847421962,-1.145188549586429,7.400662464307914,-0.4821514568683631,-0.14802211380700797,50.0,Sevier
SHARP,1.1246502781878236,0.8973585009336673,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,-1.2410961892567236,2.2910122317074837,2.2905830500316857,1.23523325530149,1.1727754970960633,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.380863090572205,-0.9356146905202103,-0.8943615966955621,-0.2235893486897934,-0.38408797855551385,-1.0061748234464165,-0.6631345266097589,0.06510480103916103,-0.361192186480273,-1.104126200689762,-1.1053333545962238,-1.0581901855212572,-0.5184352830791742,1.6979780371491409,-0.24267512067493982,-0.8798178766506196,-0.5100756099916967,1.7234857315161851,-0.28722019492427175,-0.8948189998311239,-0.47887501656296566,1.68594915417549,-0.22491248968669572,-0.9275446456253013,0.09906875891003396,-0.9902900929259089,-1.2109040263445514,1.1194581599675388,-1.0449150252356065,-0.7019491577071789,0.9796286458628939,-1.0366530933404006,-0.6804301305052919,1.249282871918417,-0.25984119503824876,2.064622732090936,-0.14802211380700797,7.0,Sharp
ST. FRANCIS,-0.6237066175437694,-0.5769539300304858,-0.2756192111235184,-0.2754590794540756,-1.7600016741997728,-1.21117904306187,-0.6222350575194434,-0.6214730787657584,-0.5127383323892977,-0.5889764452796856,-0.19611613513818407,-0.19611613513818402,0.8696640961195752,0.8974675780686532,-0.12985074764304352,1.9546896940233858,-0.6667455536210171,0.20916422941948576,-0.18872913193364615,2.006748614488854,-1.3725081738192917,0.038127673536745135,-0.2693419406843874,1.9587107562117376,-1.0394359751804376,0.4501300900959621,1.5273251796449705,-0.9535695610230879,-0.31715887111482965,-0.3435003751811625,1.5322931795212908,-0.9467297911934961,-0.3191784456403746,-0.2879676063741834,1.5355925582635606,-0.7925401810981663,-0.36551606083191884,-0.3541715025849558,-0.8024668681350792,0.3502697757796292,0.36792465100083416,-0.6771761299605946,0.3431893879668038,0.06378117986901714,-0.4112348679100898,0.31377336073406376,0.3576270935947545,-0.5797164242356999,-0.2598200756820738,-0.4821514568683631,-0.14802211380700797,48.0,St. Francis
STONE,1.1246502781878236,0.8973585009336673,-0.27565754936085074,-0.2754994180242638,-1.0013802629067672,-1.0615933120876024,2.2910122317074837,2.2905830500316857,1.23523325530149,1.1368213758230887,-0.19611613513818407,-0.19611613513818402,-0.023826413592317082,-0.7964320170342534,-0.4963986652865284,-1.0431557498878619,-1.5682791165832748,-0.7645313213263925,-0.47062587041002496,-1.0486939874520695,-0.793255300089642,-0.7846747152869196,-0.4387258533215499,-1.166500926897726,-1.0375139682808106,-0.12658060352238623,-0.8277405316056381,2.0373857169994283,-0.5871963959469108,-0.851895387767665,-0.811549016804061,2.0499523700552404,-0.5883803635073955,-0.8677823127162949,-0.800771246931777,2.062442887455568,-0.5394639718928215,-0.9017065269965222,1.033084040181645,-1.1347297018156637,-1.2255126559653344,1.2756613902311382,-1.1612743819595193,-0.9014598819853226,1.0968566666155144,-1.1494425493640719,-1.4663803891896292,1.4104556722266839,-0.25984119503824876,3.0653319704507695,-0.14802211380700797,14.0,Stone
UNION,0.7701689511378917,0.8849293639217762,1.2597888557985346,1.2599622001773134,0.5158625596792439,1.8486801872006489,-0.6222350575194434,-0.6214730787657584,-1.3867241262346914,-1.2721047494662006,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,0.2052435348913818,0.9271034099589528,0.17204475400680735,0.29932122485891877,0.04904572040828685,0.9098045409346931,0.25529408514427415,0.28092182105848273,-0.017357523450237465,0.8633254369495075,0.22908857857346002,0.6608513050718975,-1.3846641329536722,-0.8957791654636843,0.1571140852952658,-0.6383446829506477,-1.3609779360704857,-0.8827170433273621,0.14930913897291542,-0.6621526941889474,-1.3422011922070431,-0.93511385313146,0.04754281723297661,-0.5224711979553835,-0.8834496311949055,1.6217751716915023,1.0351052459665244,-1.1993320653154071,1.594507756558426,0.8804037266115133,-1.4076245605853994,1.608175429556802,1.3204255300562788,-1.1606172514286484,0.256879009708524,-0.4821514568683631,-0.14802211380700797,73.0,Union
VAN BUREN,0.2541958855006567,0.16303200573933418,-0.27565754936085074,-0.2754994180242638,-0.24275885161376168,-0.024465577332680073,0.8406227681150592,0.8401820217191788,1.23523325530149,1.1368213758230887,-0.19611613513818407,-0.19611613513818402,1.7631546058314675,3.1198059357463985,-0.39992029302063525,-0.921414977850097,-0.47027214823071495,-0.34980914230500004,-0.38353712133837015,-1.001542697802988,-0.5209495754562445,-0.3935063665018983,-0.38447438489046915,-1.090650447983337,-0.4368868121473353,-0.5258418529504733,-0.7526031417570836,1.3739463911942054,-0.39143127429851515,-0.3151950453461422,-0.7529497666654463,1.3716040862784462,-0.2634347070011704,-0.28866982446634437,-0.7630081904394801,1.430638052395731,-0.25247248349422463,-0.2695428249209634,1.2623739942477763,-1.2317133809668355,0.019166053991859885,0.7701129179985897,-1.25089078476669,0.563316291313949,0.844291498073301,-1.235484516557749,-0.036883480955450396,0.9122460057958945,-0.25984119503824876,0.7938655581773193,-0.14802211380700797,23.0,Van Buren
WASHINGTON,0.9781243688230506,0.7805925213309985,-0.2373193120285315,-0.23803712227374804,0.5158625596792439,0.10517538951168522,1.9874221140782817,1.988291778223191,-0.5127383323892977,0.02224361636088031,2.745625891934577,2.745625891934577,0.8696640961195752,1.1363508543011143,2.509499838704486,-0.33178291708152735,1.289973850877963,1.7778959500656233,2.9175191763644093,-0.06708944817472783,1.26161884852048,1.6702438874328682,3.247153953567752,0.3165692302492481,1.2020359284061313,1.9029974144037254,0.09068105603005966,1.4821488422541191,1.3976545793452952,-0.7949662779739846,0.06457906111820709,1.5120722117568042,1.5422826174416968,-0.7683899555277647,0.002008196015048248,1.518512767521981,1.7557070445851997,-0.7834707799833704,2.3276935644608723,-1.5327191296301796,-0.5321339149554839,1.8579063892423286,-1.5112390682726298,-1.4176059388158901,1.6798395324908484,-1.5201468191450582,-0.5895466424496217,1.2774168864147237,-0.2561938334716351,-0.28810825659419864,0.14459296860433335,10.0,Washington
WHITE,-0.08340537835642123,-0.1226497988798409,-0.27565754936085074,-0.2754994180242638,1.2744839709722495,0.010770172630147394,0.2780966666817718,0.2759191415133251,1.23523325530149,1.1727754970960633,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,0.6479791464656998,-0.670520210286363,0.7202467732426839,0.44357241756201216,0.6787465979541414,-0.734076779816171,0.7230394880905018,0.41580745857055895,0.578793032181144,-0.6798736630739728,0.05157751277218443,0.4944924511435277,0.5684839071404972,-0.13144287696106852,0.10493360801420454,-0.46966913421406487,0.5505484494601598,-0.10419613917820138,0.2156475340042628,-0.3690826839613106,0.5582931525592996,-0.14353977378090074,0.3154782190702839,-0.3997084483203759,-0.48186682855670315,-0.08756719543295417,-0.10981965508648077,-0.2111395454196419,-0.10263158268573602,0.6254631850699292,0.2044240324235921,-0.15020432854300128,0.5597811996326522,-0.17722611707878344,-0.25984119503824876,-0.3063610150666201,-0.14802211380700797,33.0,White
WOODRUFF,-0.26177718013657836,-0.2727812457014432,-0.27565754936085074,-0.2754994180242638,0.5158625596792439,-0.3282908175781926,-0.01911428897241356,-0.020612178379293775,0.3612474614560961,0.4536930716365739,-0.19611613513818407,-0.19611613513818402,-0.9173169233042094,-0.8832986629369666,-0.5530974402086108,0.772476996422094,-1.593468014710236,-1.8103524684238168,-0.5618549334040825,0.5143828135927621,-1.3437264927979142,-2.5516765666951176,-0.5348537098083936,0.3527722188103496,-0.45212558113723667,-1.3909078933779968,1.5999262916118568,-1.0247770544428694,-0.8693976281493722,-0.28430368207854256,1.6199347323078512,-1.0011961961844815,-0.840190698729437,-0.25003870597663613,1.6221790093615196,-0.9864601929599395,-0.8634433670712632,-0.3378938316581897,-0.8526625584571228,0.23706031055535387,-0.5893739696231373,-0.4648148964771731,0.23875332840372326,-0.2993259977192794,-0.01756787494752666,0.17221926046603359,-0.006906464910248678,-0.43026729852991086,-0.25984119503824876,0.7674440329126934,-0.14802211380700797,34.0,Woodruff
