Date,Year,Month,Tmin,Tmean,Tmax
1900-01,1900,1,35.5,44.3,53.1
1900-02,1900,2,30.3,40.8,51.3
1900-03,1900,3,42.3,52.5,62.6
1900-04,1900,4,52.8,63.2,73.5
1900-05,1900,5,59.8,70.2,80.7
1900-06,1900,6,68.5,76.9,85.2
1900-07,1900,7,71.3,80.1,88.9
1900-08,1900,8,71.1,81.2,91.4
1900-09,1900,9,69.6,78.5,87.4
1900-10,1900,10,57,66.7,76.3
1900-11,1900,11,43.2,53,62.7
1900-12,1900,12,36.3,46.1,55.8
1901-01,1901,1,37.6,46.9,56.2
1901-02,1901,2,32.8,41.6,50.4
1901-03,1901,3,41.7,52,62.4
1901-04,1901,4,48.7,59.1,69.5
1901-05,1901,5,58.9,68.9,78.9
1901-06,1901,6,69,79.6,90.2
1901-07,1901,7,71.9,84.1,96.3
1901-08,1901,8,70.7,81.3,92
1901-09,1901,9,62.3,72.9,83.5
1901-10,1901,10,53.1,64.7,76.2
1901-11,1901,11,41.3,51.9,62.5
1901-12,1901,12,30.6,39.7,48.8
1902-01,1902,1,30.5,39,47.5
1902-02,1902,2,29.3,36.2,43
1902-03,1902,3,45,54.1,63.2
1902-04,1902,4,52.9,62.4,72
1902-05,1902,5,65.5,74.5,83.6
1902-06,1902,6,69.1,78.8,88.4
1902-07,1902,7,71.7,80.7,89.7
1902-08,1902,8,71.8,81.7,91.6
1902-09,1902,9,60.1,69.8,79.5
1902-10,1902,10,53.1,63.8,74.4
1902-11,1902,11,50.3,57.8,65.4
1902-12,1902,12,34.5,41.7,48.9
1903-01,1903,1,34,42.2,50.4
1903-02,1903,2,34.4,42.5,50.6
1903-03,1903,3,48.4,56.4,64.3
1903-04,1903,4,51.6,61.7,71.8
1903-05,1903,5,60.5,68.7,76.8
1903-06,1903,6,62.8,71.7,80.6
1903-07,1903,7,71.3,80.2,89.2
1903-08,1903,8,70.2,79.5,88.7
1903-09,1903,9,60.9,71.5,82
1903-10,1903,10,51.6,62.4,73.1
1903-11,1903,11,38.2,48.8,59.4
1903-12,1903,12,31,41.4,51.8
1904-01,1904,1,30.5,41,51.5
1904-02,1904,2,36,45.6,55.3
1904-03,1904,3,45.2,56.2,67.2
1904-04,1904,4,48.1,57.8,67.6
1904-05,1904,5,58.3,68.4,78.5
1904-06,1904,6,67.4,76.5,85.7
1904-07,1904,7,69.1,78.7,88.3
1904-08,1904,8,69.4,79.1,88.8
1904-09,1904,9,66.4,76.2,86
1904-10,1904,10,52.1,63.8,75.4
1904-11,1904,11,42.1,52.8,63.6
1904-12,1904,12,34.4,44,53.5
1905-01,1905,1,25.8,34.4,42.9
1905-02,1905,2,25.1,33.5,41.9
1905-03,1905,3,48.3,58.7,69.1
1905-04,1905,4,54,62.3,70.6
1905-05,1905,5,64,72,79.9
1905-06,1905,6,70.2,78.8,87.4
1905-07,1905,7,69.6,77.5,85.4
1905-08,1905,8,71.1,80.4,89.6
1905-09,1905,9,66.1,75.2,84.4
1905-10,1905,10,53.1,62.5,71.9
1905-11,1905,11,44.4,54.7,65
1905-12,1905,12,32.4,39.8,47.2
1906-01,1906,1,35.3,44.8,54.3
1906-02,1906,2,32.2,42.6,53
1906-03,1906,3,38,46.1,54.2
1906-04,1906,4,54.2,64.9,75.5
1906-05,1906,5,59.4,69.5,79.7
1906-06,1906,6,67.6,77.7,87.8
1906-07,1906,7,68.6,77.6,86.6
1906-08,1906,8,69.7,79,88.3
1906-09,1906,9,68.2,76.8,85.3
1906-10,1906,10,49.6,59.3,68.9
1906-11,1906,11,41.2,51.3,61.4
1906-12,1906,12,40.3,47.8,55.4
1907-01,1907,1,41.5,50.4,59.4
1907-02,1907,2,35.6,45.8,55.9
1907-03,1907,3,53.1,62.9,72.7
1907-04,1907,4,47,55.7,64.4
1907-05,1907,5,55.3,64.4,73.6
1907-06,1907,6,67,76.5,85.9
1907-07,1907,7,72.2,82.6,92.9
1907-08,1907,8,72.3,82.7,93.2
1907-09,1907,9,63.6,74.9,86.1
1907-10,1907,10,52.6,63.2,73.7
1907-11,1907,11,40.6,50.3,60
1907-12,1907,12,38.3,46,53.7
1908-01,1908,1,35,43.4,51.9
1908-02,1908,2,36.9,45.8,54.8
1908-03,1908,3,50.7,60.7,70.7
1908-04,1908,4,54.5,64,73.6
1908-05,1908,5,61.8,70.6,79.4
1908-06,1908,6,68.6,77.2,85.8
1908-07,1908,7,70.9,80.3,89.8
1908-08,1908,8,71.2,80.2,89.3
1908-09,1908,9,64.9,74.6,84.4
1908-10,1908,10,48.6,60.4,72.1
1908-11,1908,11,44.4,55,65.7
1908-12,1908,12,38.5,47.4,56.4
1909-01,1909,1,36.5,44.1,51.6
1909-02,1909,2,38.3,49.1,59.9
1909-03,1909,3,44.6,54.1,63.5
1909-04,1909,4,51.6,61.6,71.6
1909-05,1909,5,58.4,67.6,76.8
1909-06,1909,6,69.2,78,86.8
1909-07,1909,7,72.6,82.6,92.7
1909-08,1909,8,72.8,83.2,93.6
1909-09,1909,9,64,75,86.1
1909-10,1909,10,52.5,64.1,75.6
1909-11,1909,11,50.3,60.2,70
1909-12,1909,12,28.2,37,45.7
1910-01,1910,1,34.2,43.8,53.5
1910-02,1910,2,30.3,40.3,50.3
1910-03,1910,3,49.9,61.8,73.7
1910-04,1910,4,50.3,60.3,70.3
1910-05,1910,5,57.7,66.9,76.1
1910-06,1910,6,65.6,74.9,84.2
1910-07,1910,7,71.1,79.4,87.8
1910-08,1910,8,70.9,79.4,88
1910-09,1910,9,66.9,77.1,87.4
1910-10,1910,10,53.5,64.1,74.7
1910-11,1910,11,41.8,52.6,63.3
1910-12,1910,12,33.7,42.2,50.7
1911-01,1911,1,39.6,48.4,57.1
1911-02,1911,2,42,50.9,59.9
1911-03,1911,3,45.7,57.1,68.4
1911-04,1911,4,51.1,60.8,70.5
1911-05,1911,5,60.9,72.1,83.3
1911-06,1911,6,70.9,81.8,92.7
1911-07,1911,7,70.5,78.8,87.1
1911-08,1911,8,70.8,78.8,86.8
1911-09,1911,9,70.1,79.7,89.3
1911-10,1911,10,54.1,63.4,72.8
1911-11,1911,11,36.7,47.3,57.9
1911-12,1911,12,36.6,44.2,51.7
1912-01,1912,1,25.1,35.2,45.2
1912-02,1912,2,28.8,38.9,49.1
1912-03,1912,3,38.8,46.6,54.5
1912-04,1912,4,54,62.7,71.4
1912-05,1912,5,60.7,70.6,80.4
1912-06,1912,6,65.4,74.1,82.8
1912-07,1912,7,72.7,82.3,91.8
1912-08,1912,8,69.9,79.4,88.9
1912-09,1912,9,64.5,75.2,85.9
1912-10,1912,10,53.8,64.8,75.7
1912-11,1912,11,41,51.7,62.3
1912-12,1912,12,33.5,42.9,52.3
1913-01,1913,1,35.9,45.2,54.4
1913-02,1913,2,33.8,42.4,50.9
1913-03,1913,3,41,51.3,61.6
1913-04,1913,4,51.4,61.8,72.2
1913-05,1913,5,60.1,70.1,80
1913-06,1913,6,67.4,78.4,89.4
1913-07,1913,7,72.4,81.9,91.4
1913-08,1913,8,71.3,82.3,93.3
1913-09,1913,9,63.4,72.1,80.7
1913-10,1913,10,51.9,61,70.2
1913-11,1913,11,49.5,58.2,66.8
1913-12,1913,12,38.5,44.9,51.2
1914-01,1914,1,37.2,47.1,57.1
1914-02,1914,2,31.9,41.7,51.4
1914-03,1914,3,41.2,51.1,61.1
1914-04,1914,4,52.1,61.8,71.5
1914-05,1914,5,60.8,70.6,80.4
1914-06,1914,6,73,84,94.9
1914-07,1914,7,73.3,83.2,93
1914-08,1914,8,70.8,78.8,86.7
1914-09,1914,9,66,75,84
1914-10,1914,10,54.2,63.5,72.8
1914-11,1914,11,43,53.7,64.5
1914-12,1914,12,31.1,37,42.9
1915-01,1915,1,31.8,40,48.3
1915-02,1915,2,38.4,46.5,54.5
1915-03,1915,3,35.3,43.4,51.5
1915-04,1915,4,55.3,65.3,75.3
1915-05,1915,5,60.6,70.6,80.6
1915-06,1915,6,67.4,76.4,85.5
1915-07,1915,7,70.1,80,89.9
1915-08,1915,8,68,75.8,83.6
1915-09,1915,9,67.2,76.2,85.1
1915-10,1915,10,54.5,65.2,76
1915-11,1915,11,45.4,55.5,65.5
1915-12,1915,12,37,45.9,54.9
1916-01,1916,1,36.3,45.4,54.4
1916-02,1916,2,34.3,44,53.6
1916-03,1916,3,43.4,54.8,66.1
1916-04,1916,4,51,60.7,70.4
1916-05,1916,5,62.2,72.4,82.6
1916-06,1916,6,67.4,76.5,85.7
1916-07,1916,7,74.1,83.6,93.2
1916-08,1916,8,71.6,81.7,91.8
1916-09,1916,9,63.1,73.1,83
1916-10,1916,10,51.4,63.4,75.4
1916-11,1916,11,41.8,53.3,64.8
1916-12,1916,12,33.5,43.3,53.1
1917-01,1917,1,35.5,44.9,54.4
1917-02,1917,2,33.4,44.8,56.3
1917-03,1917,3,44.2,54,63.9
1917-04,1917,4,51,61.1,71.3
1917-05,1917,5,54.2,64.2,74.2
1917-06,1917,6,66.1,76.4,86.7
1917-07,1917,7,70.7,80.4,90
1917-08,1917,8,68.9,78.2,87.4
1917-09,1917,9,62.8,72.8,82.7
1917-10,1917,10,44.5,57.9,71.4
1917-11,1917,11,41.2,52.5,63.8
1917-12,1917,12,26.9,35.5,44.1
1918-01,1918,1,19.9,28.5,37.2
1918-02,1918,2,37.2,48,58.9
1918-03,1918,3,47.9,58.7,69.6
1918-04,1918,4,50.6,60.7,70.7
1918-05,1918,5,64.5,74,83.6
1918-06,1918,6,70.7,80.9,91.1
1918-07,1918,7,69.5,80.5,91.4
1918-08,1918,8,72.7,83.3,94
1918-09,1918,9,58.8,69.1,79.5
1918-10,1918,10,58.1,66.6,75.1
1918-11,1918,11,42.6,50.9,59.2
1918-12,1918,12,40.7,49.4,58.2
1919-01,1919,1,33.9,43.1,52.2
1919-02,1919,2,35.7,45.3,54.9
1919-03,1919,3,44,54,64
1919-04,1919,4,51,61.8,72.5
1919-05,1919,5,59,67.3,75.6
1919-06,1919,6,69,77.5,86.1
1919-07,1919,7,72.5,82.3,92.1
1919-08,1919,8,72,81.4,90.8
1919-09,1919,9,65.9,75.5,85.1
1919-10,1919,10,59.9,67,74.1
1919-11,1919,11,42.5,52.7,62.8
1919-12,1919,12,31,40.6,50.3
1920-01,1920,1,32.6,40.7,48.8
1920-02,1920,2,37.1,45.7,54.4
1920-03,1920,3,43,52.9,62.8
1920-04,1920,4,50.5,60.4,70.3
1920-05,1920,5,62.8,71.2,79.6
1920-06,1920,6,66,75.4,84.9
1920-07,1920,7,71.2,80.5,89.8
1920-08,1920,8,68.9,77.5,86.1
1920-09,1920,9,66.3,75.5,84.7
1920-10,1920,10,55.3,65.4,75.4
1920-11,1920,11,38.9,48.6,58.2
1920-12,1920,12,36.2,44.4,52.6
1921-01,1921,1,38.7,47.2,55.8
1921-02,1921,2,39.4,49,58.6
1921-03,1921,3,51.9,61.4,71
1921-04,1921,4,50.1,60.3,70.5
1921-05,1921,5,60.5,70.7,80.8
1921-06,1921,6,70.4,79.2,88
1921-07,1921,7,72.8,82.5,92.2
1921-08,1921,8,72.6,82,91.4
1921-09,1921,9,70.7,80.1,89.5
1921-10,1921,10,50.1,62.8,75.5
1921-11,1921,11,45.4,56,66.7
1921-12,1921,12,38.7,47.9,57.3
1922-01,1922,1,32.6,39.8,47
1922-02,1922,2,40.3,48.4,56.6
1922-03,1922,3,43.6,52.5,61.4
1922-04,1922,4,54.4,64.3,74.1
1922-05,1922,5,62.7,71.7,80.6
1922-06,1922,6,70.3,79.6,88.8
1922-07,1922,7,71.6,80.7,89.9
1922-08,1922,8,71,81.6,92.3
1922-09,1922,9,65.7,77.7,89.8
1922-10,1922,10,52.8,65,77.1
1922-11,1922,11,44,54.2,64.4
1922-12,1922,12,39.1,48.4,57.8
1923-01,1923,1,40,49.7,59.4
1923-02,1923,2,34.5,42.5,50.6
1923-03,1923,3,39.3,50.1,61
1923-04,1923,4,52.1,62.5,72.8
1923-05,1923,5,58.6,67.8,77
1923-06,1923,6,69,77.8,86.5
1923-07,1923,7,70.9,80.2,89.5
1923-08,1923,8,71.8,81.8,91.8
1923-09,1923,9,65.2,73.5,81.8
1923-10,1923,10,51,60.8,70.6
1923-11,1923,11,42.7,52.5,62.3
1923-12,1923,12,42.8,51.2,59.6
1924-01,1924,1,27.8,37,46.1
1924-02,1924,2,35.4,44.2,53.1
1924-03,1924,3,38.8,47.5,56.2
1924-04,1924,4,52.1,62.5,72.9
1924-05,1924,5,55.1,65.8,76.6
1924-06,1924,6,70.1,79.5,88.9
1924-07,1924,7,69.7,80.1,90.6
1924-08,1924,8,71.8,83.1,94.4
1924-09,1924,9,60,70.2,80.3
1924-10,1924,10,54.1,66.9,79.6
1924-11,1924,11,43.6,54.3,65
1924-12,1924,12,32.4,42.1,51.9
1925-01,1925,1,32.8,41.9,51
1925-02,1925,2,39.9,50.2,60.6
1925-03,1925,3,45,56.9,68.7
1925-04,1925,4,57.5,68.1,78.8
1925-05,1925,5,57.6,69.2,80.9
1925-06,1925,6,72,83.1,94.2
1925-07,1925,7,72.5,82,91.6
1925-08,1925,8,69.9,81.4,92.9
1925-09,1925,9,71.5,82.2,92.9
1925-10,1925,10,51.4,59.8,68.2
1925-11,1925,11,41.9,51.5,61
1925-12,1925,12,31.9,41.1,50.4
1926-01,1926,1,33.2,41.7,50.1
1926-02,1926,2,39.6,49.5,59.3
1926-03,1926,3,39.8,49,58.2
1926-04,1926,4,48,59.3,70.5
1926-05,1926,5,59.9,70.8,81.6
1926-06,1926,6,67.5,78.2,88.9
1926-07,1926,7,70.4,81.4,92.4
1926-08,1926,8,72.2,81.6,91.1
1926-09,1926,9,68.2,77.7,87.3
1926-10,1926,10,56.8,66.1,75.4
1926-11,1926,11,38.5,47.9,57.4
1926-12,1926,12,35.4,43.8,52.1
1927-01,1927,1,34.3,43.2,52.1
1927-02,1927,2,43.3,52.4,61.6
1927-03,1927,3,45,54,63
1927-04,1927,4,57.2,66.3,75.4
1927-05,1927,5,63,72,81.1
1927-06,1927,6,67.8,76.6,85.5
1927-07,1927,7,70.9,80.7,90.5
1927-08,1927,8,68.6,77.2,85.8
1927-09,1927,9,66.9,76.8,86.7
1927-10,1927,10,55.1,67.2,79.3
1927-11,1927,11,47.1,56.8,66.5
1927-12,1927,12,32.9,42.3,51.8
1928-01,1928,1,34,43.8,53.7
1928-02,1928,2,37.3,46,54.7
1928-03,1928,3,43.8,53.9,63.9
1928-04,1928,4,48.3,57.8,67.3
1928-05,1928,5,59.9,70.4,80.8
1928-06,1928,6,66.5,75.1,83.8
1928-07,1928,7,71.8,81.1,90.4
1928-08,1928,8,72.6,82,91.5
1928-09,1928,9,61,71.7,82.4
1928-10,1928,10,56.8,67.2,77.5
1928-11,1928,11,42.7,51.3,60
1928-12,1928,12,34.8,44.2,53.6
1929-01,1929,1,29.7,39.2,48.6
1929-02,1929,2,28.9,36.7,44.5
1929-03,1929,3,46.9,56.8,66.7
1929-04,1929,4,56,64.7,73.4
1929-05,1929,5,58.8,68.1,77.4
1929-06,1929,6,67.4,77.1,86.7
1929-07,1929,7,72.2,82.4,92.6
1929-08,1929,8,70.1,81.9,93.6
1929-09,1929,9,64.7,74.6,84.6
1929-10,1929,10,54.5,64.1,73.7
1929-11,1929,11,39.6,47.6,55.6
1929-12,1929,12,36.8,46.1,55.4
1930-01,1930,1,27.2,35.2,43.1
1930-02,1930,2,44.4,53.8,63.2
1930-03,1930,3,41.8,52,62.2
1930-04,1930,4,55.1,66.1,77.2
1930-05,1930,5,61.1,69.9,78.7
1930-06,1930,6,67.5,78.6,89.8
1930-07,1930,7,74.4,86.4,98.4
1930-08,1930,8,71.2,82.9,94.7
1930-09,1930,9,66.6,76.6,86.7
1930-10,1930,10,51.9,61.1,70.3
1930-11,1930,11,42.6,51.6,60.6
1930-12,1930,12,34.1,42.1,50.1
1931-01,1931,1,35.1,43.8,52.6
1931-02,1931,2,40.8,49.6,58.4
1931-03,1931,3,39.5,48.3,57.2
1931-04,1931,4,50.3,60.5,70.8
1931-05,1931,5,56.5,66.2,75.8
1931-06,1931,6,69.2,79.9,90.6
1931-07,1931,7,72.3,81.8,91.2
1931-08,1931,8,68.7,77.8,87
1931-09,1931,9,69.3,79.8,90.3
1931-10,1931,10,57.8,68.3,78.8
1931-11,1931,11,50.7,58.7,66.8
1931-12,1931,12,42.6,49.8,56.9
1932-01,1932,1,39.6,47.9,56.2
1932-02,1932,2,43.7,53.2,62.7
1932-03,1932,3,39.8,49.6,59.4
1932-04,1932,4,55.2,65.3,75.5
1932-05,1932,5,60.9,70.7,80.5
1932-06,1932,6,70.7,80,89.2
1932-07,1932,7,74.4,83.6,92.8
1932-08,1932,8,72.6,83.1,93.5
1932-09,1932,9,64.9,74.7,84.4
1932-10,1932,10,50.5,61.8,73.1
1932-11,1932,11,37.4,47.5,57.7
1932-12,1932,12,33,40.3,47.5
1933-01,1933,1,41.3,50.1,58.8
1933-02,1933,2,33.1,42.2,51.4
1933-03,1933,3,43,53.1,63.1
1933-04,1933,4,51.6,61.6,71.6
1933-05,1933,5,63,72.5,82
1933-06,1933,6,67.9,79.3,90.7
1933-07,1933,7,72.8,81.2,89.5
1933-08,1933,8,70.7,79.6,88.5
1933-09,1933,9,70.1,79.5,89
1933-10,1933,10,52.9,63.5,74.2
1933-11,1933,11,43.6,53.9,64.2
1933-12,1933,12,40.1,49.3,58.4
1934-01,1934,1,36.3,45,53.7
1934-02,1934,2,32.2,41.9,51.6
1934-03,1934,3,38.9,49.9,61
1934-04,1934,4,52.5,62.7,73
1934-05,1934,5,60.9,71.3,81.8
1934-06,1934,6,70.7,81.3,92
1934-07,1934,7,73.7,85.2,96.7
1934-08,1934,8,74.1,85.2,96.2
1934-09,1934,9,62,72.5,83.1
1934-10,1934,10,56.6,68.2,79.7
1934-11,1934,11,44.6,54.7,64.8
1934-12,1934,12,33.7,42.4,51.1
1935-01,1935,1,34.6,43.9,53.1
1935-02,1935,2,37,46.8,56.7
1935-03,1935,3,49.5,59.9,70.3
1935-04,1935,4,51.9,60.6,69.3
1935-05,1935,5,58.8,67.5,76.1
1935-06,1935,6,67,75.7,84.4
1935-07,1935,7,73.2,82.6,92.1
1935-08,1935,8,72.1,82.6,93.2
1935-09,1935,9,63.2,73.9,84.6
1935-10,1935,10,55,64.7,74.3
1935-11,1935,11,42,50.3,58.6
1935-12,1935,12,30.9,38.5,46.2
1936-01,1936,1,29.2,38.3,47.4
1936-02,1936,2,28.4,37.1,46
1936-03,1936,3,47.5,58.2,68.9
1936-04,1936,4,48.4,60.1,71.8
1936-05,1936,5,62.4,72.2,82
1936-06,1936,6,69,80.8,92.7
1936-07,1936,7,73.1,82.7,92.4
1936-08,1936,8,73.8,85.2,96.5
1936-09,1936,9,69.5,79.7,90
1936-10,1936,10,52,62.2,72.5
1936-11,1936,11,39.5,49.6,59.7
1936-12,1936,12,37.7,46.2,54.7
1937-01,1937,1,34.9,42.2,49.4
1937-02,1937,2,35.4,44.5,53.6
1937-03,1937,3,39.2,49,58.8
1937-04,1937,4,51.6,62.2,72.8
1937-05,1937,5,61.8,72,82.1
1937-06,1937,6,70.7,79.9,89
1937-07,1937,7,71.6,80.9,90.3
1937-08,1937,8,73.4,83.3,93.2
1937-09,1937,9,64.2,73.7,83.1
1937-10,1937,10,51.2,61.1,71.1
1937-11,1937,11,40.5,48.8,57.1
1937-12,1937,12,36,43.1,50.2
1938-01,1938,1,34.1,43.1,52
1938-02,1938,2,42.5,51.2,59.9
1938-03,1938,3,50.5,60.7,71
1938-04,1938,4,52.4,62.8,73.2
1938-05,1938,5,61.5,71.5,81.6
1938-06,1938,6,67.3,76.4,85.5
1938-07,1938,7,72.4,83.1,93.7
1938-08,1938,8,72.8,84.1,95.5
1938-09,1938,9,64.4,76.8,89.1
1938-10,1938,10,52.5,67.4,82.3
1938-11,1938,11,40.3,51.7,63.2
1938-12,1938,12,35.3,44.6,53.9
1939-01,1939,1,36.5,46.1,55.8
1939-02,1939,2,34.9,44.2,53.6
1939-03,1939,3,45.4,56.4,67.5
1939-04,1939,4,49.2,59.5,69.8
1939-05,1939,5,60,69.9,79.8
1939-06,1939,6,70.1,79.2,88.3
1939-07,1939,7,72.3,82.6,92.9
1939-08,1939,8,70.5,81.1,91.8
1939-09,1939,9,68,80.7,93.4
1939-10,1939,10,53.1,65.8,78.5
1939-11,1939,11,40.1,49.9,59.6
1939-12,1939,12,37.2,46.7,56.2
1940-01,1940,1,20.7,29,37.4
1940-02,1940,2,33.8,42.5,51.1
1940-03,1940,3,41.2,52.5,63.8
1940-04,1940,4,50.4,60.5,70.6
1940-05,1940,5,55,67,78.9
1940-06,1940,6,66.6,76,85.5
1940-07,1940,7,70.9,79,87.1
1940-08,1940,8,69.3,78.9,88.4
1940-09,1940,9,61,72.4,83.8
1940-10,1940,10,52.9,66.1,79.2
1940-11,1940,11,40.9,50.6,60.2
1940-12,1940,12,38.6,47.8,57.1
1941-01,1941,1,35.2,44.3,53.3
1941-02,1941,2,32.2,41.2,50.2
1941-03,1941,3,38.1,47.9,57.7
1941-04,1941,4,54.6,64.3,74.1
1941-05,1941,5,62,72.2,82.4
1941-06,1941,6,67.4,77.1,86.8
1941-07,1941,7,71.9,81.7,91.5
1941-08,1941,8,71.8,81.7,91.6
1941-09,1941,9,66.6,76.5,86.3
1941-10,1941,10,59.8,69,78.3
1941-11,1941,11,40.2,51,61.8
1941-12,1941,12,37.3,45.4,53.6
1942-01,1942,1,28.9,39.4,49.9
1942-02,1942,2,33.4,41.9,50.5
1942-03,1942,3,43.1,54.2,65.3
1942-04,1942,4,53.7,63.2,72.7
1942-05,1942,5,58.3,68.8,79.2
1942-06,1942,6,68.4,78.2,87.9
1942-07,1942,7,71,82.3,93.6
1942-08,1942,8,69.9,79.5,89.1
1942-09,1942,9,61.1,72.4,83.8
1942-10,1942,10,50.7,63.9,77.1
1942-11,1942,11,43.9,54.5,65.2
1942-12,1942,12,35.2,43.4,51.6
1943-01,1943,1,30.3,42.3,54.2
1943-02,1943,2,36.7,48.8,60.8
1943-03,1943,3,37.2,47.5,57.8
1943-04,1943,4,52.2,63.4,74.6
1943-05,1943,5,62.6,72.4,82.2
1943-06,1943,6,71.5,81.5,91.5
1943-07,1943,7,71.9,84.3,96.7
1943-08,1943,8,71.9,85.7,99.5
1943-09,1943,9,61.3,72.5,83.7
1943-10,1943,10,50.7,62.5,74.2
1943-11,1943,11,37.5,50.2,63
1943-12,1943,12,32.5,40.9,49.3
1944-01,1944,1,33.3,43,52.6
1944-02,1944,2,40,49.1,58.2
1944-03,1944,3,41.2,51.8,62.5
1944-04,1944,4,51.4,61,70.7
1944-05,1944,5,61,71.2,81.5
1944-06,1944,6,69.9,80.9,91.9
1944-07,1944,7,69.2,82.5,95.8
1944-08,1944,8,71,81.1,91.2
1944-09,1944,9,64,75.5,87
1944-10,1944,10,50.3,65.2,80.2
1944-11,1944,11,44,53.2,62.3
1944-12,1944,12,29.9,38.3,46.8
1945-01,1945,1,31.9,41.1,50.3
1945-02,1945,2,34.9,43.8,52.8
1945-03,1945,3,49.4,59.6,69.8
1945-04,1945,4,54,63.9,73.8
1945-05,1945,5,56.7,67.1,77.6
1945-06,1945,6,67.6,76.7,85.8
1945-07,1945,7,69.5,79.2,89
1945-08,1945,8,69.9,80,90.2
1945-09,1945,9,65,74.7,84.4
1945-10,1945,10,50.7,61.5,72.3
1945-11,1945,11,43.9,54,64.1
1945-12,1945,12,29.4,38.1,46.8
1946-01,1946,1,33.6,41.9,50.3
1946-02,1946,2,36.7,48.5,60.3
1946-03,1946,3,49.8,59.3,68.7
1946-04,1946,4,54.9,65.6,76.3
1946-05,1946,5,58.1,67.3,76.5
1946-06,1946,6,66.6,76.7,86.8
1946-07,1946,7,71.4,81.5,91.5
1946-08,1946,8,69.3,79.8,90.4
1946-09,1946,9,61.8,72.6,83.4
1946-10,1946,10,51.2,64.1,77
1946-11,1946,11,44.6,54.5,64.4
1946-12,1946,12,39.1,49.4,59.6
1947-01,1947,1,35.6,43.8,52
1947-02,1947,2,27.6,38.4,49.1
1947-03,1947,3,35.6,45.7,55.9
1947-04,1947,4,52.6,62.6,72.7
1947-05,1947,5,58,68.5,79.1
1947-06,1947,6,67.7,77.6,87.5
1947-07,1947,7,67.8,79.5,91.3
1947-08,1947,8,73.4,85.2,97.1
1947-09,1947,9,63.4,76.1,88.9
1947-10,1947,10,58.1,69.7,81.4
1947-11,1947,11,39.7,48.4,57
1947-12,1947,12,34.6,45.3,56
1948-01,1948,1,26.1,34.8,43.5
1948-02,1948,2,34.2,42.1,50
1948-03,1948,3,42.1,52,61.8
1948-04,1948,4,55.7,67.4,79.1
1948-05,1948,5,59.7,69.8,79.9
1948-06,1948,6,68.1,79.4,90.8
1948-07,1948,7,71.6,81.9,92.2
1948-08,1948,8,70,79.4,88.7
1948-09,1948,9,62.5,73.9,85.3
1948-10,1948,10,47.5,61.1,74.7
1948-11,1948,11,41.8,52.3,62.8
1948-12,1948,12,36,45.5,55
1949-01,1949,1,35.7,43.6,51.6
1949-02,1949,2,37.1,47.5,57.9
1949-03,1949,3,41.3,51.8,62.2
1949-04,1949,4,51.5,61.3,71.1
1949-05,1949,5,62,72.8,83.5
1949-06,1949,6,69.6,79,88.5
1949-07,1949,7,73.2,82.1,91.1
1949-08,1949,8,69.1,78.9,88.7
1949-09,1949,9,59.3,70.2,81.1
1949-10,1949,10,55,64.4,73.8
1949-11,1949,11,39.8,53.5,67.3
1949-12,1949,12,35.4,45.7,56.1
1950-01,1950,1,40.1,49.4,58.7
1950-02,1950,2,36.9,47.1,57.3
1950-03,1950,3,39,50,60.9
1950-04,1950,4,49.1,59.8,70.6
1950-05,1950,5,61.4,70.8,80.1
1950-06,1950,6,67.7,77.4,87.1
1950-07,1950,7,69.4,78.5,87.5
1950-08,1950,8,68.1,77,86
1950-09,1950,9,63.5,71.1,78.7
1950-10,1950,10,55.5,67.1,78.8
1950-11,1950,11,36.1,47.9,59.8
1950-12,1950,12,28.4,38.9,49.5
1951-01,1951,1,31.9,42.8,53.7
1951-02,1951,2,34.9,45.2,55.6
1951-03,1951,3,41.8,52.5,63.2
1951-04,1951,4,48.3,59,69.6
1951-05,1951,5,58.2,70.5,82.9
1951-06,1951,6,67.8,77.4,87
1951-07,1951,7,72.4,81.7,91.1
1951-08,1951,8,71.6,82.8,93.9
1951-09,1951,9,62.1,73,84
1951-10,1951,10,51.4,63.9,76.4
1951-11,1951,11,35.5,45.7,55.9
1951-12,1951,12,34.9,45,55.1
1952-01,1952,1,39.3,48.2,57.1
1952-02,1952,2,39.5,49.4,59.4
1952-03,1952,3,39.8,51,62.2
1952-04,1952,4,48.5,59,69.5
1952-05,1952,5,58.8,70.3,81.8
1952-06,1952,6,71.9,83.6,95.3
1952-07,1952,7,71.3,83.6,96
1952-08,1952,8,71.1,82.3,93.5
1952-09,1952,9,59.9,73.2,86.4
1952-10,1952,10,40.9,56.9,73
1952-11,1952,11,39.2,50.5,61.8
1952-12,1952,12,34.2,43.6,53
1953-01,1953,1,36.3,46.7,57.2
1953-02,1953,2,35.8,46.5,57.3
1953-03,1953,3,46.2,56.9,67.6
1953-04,1953,4,47.9,58.7,69.5
1953-05,1953,5,61.7,71.5,81.3
1953-06,1953,6,72.9,84.7,96.5
1953-07,1953,7,71.7,81.6,91.5
1953-08,1953,8,69.5,81.5,93.4
1953-09,1953,9,61.4,76.6,91.9
1953-10,1953,10,51.9,66,80.1
1953-11,1953,11,37.1,50.7,64.4
1953-12,1953,12,31.5,41.8,52.2
1954-01,1954,1,32.1,42.2,52.3
1954-02,1954,2,38.5,51.5,64.6
1954-03,1954,3,41.3,52.5,63.6
1954-04,1954,4,56.2,67.4,78.5
